Id;EntityCreatedAt;EntityModifiedAt;MRID;DocStatusValue;AttributeInstanceComponent;LongNames;DisplayNames;LastRequestDateAndOrTime;DeactivateRequestDateAndOrTime;MarketParticipantStreetAddressCountry;MarketParticipantACERCode;MarketParticipantVATcode;Description;EICParentMarketDocumentMRID;ELCResponsibleMarketParticipantMRID;IsDeleted;AllocatedEICID
47770;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;24X-FTVE1------N;A05;International;FTVE 1 s.r.o.;FTVE1;2012-05-29 00:00:00.0000000;NULL;SK;;SK2023123619;Trade Responsible Party;NULL;NULL;0;3
47771;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;24X-CS-POWER---G;A05;International;CS POWER s.r.o.;CS-POWER;2008-12-11 00:00:00.0000000;NULL;SK;;NULL;Trade Responsible Party;NULL;NULL;0;3
47772;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;24X-CUKROVARY1-L;A05;International;Slovenske cukrovary, s. r. o.;SK-CUKROVARY;2010-12-28 00:00:00.0000000;NULL;SK;;SK2020460541;Trade Responsible Party;NULL;NULL;0;3
47773;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;24X-CYEB-S-R-O-L;A05;International;CYEB s.r.o.;CYEB;2013-10-14 00:00:00.0000000;NULL;SK;;NULL;Trade Responsible Party;NULL;NULL;0;3
47774;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;24X-CZCO-SK----2;A05;International;Czech Coal SK s.r.o.;CZCO-SK;2006-10-02 00:00:00.0000000;NULL;SK;;SK2022230122;Balance Responsible Party;NULL;NULL;0;3
47775;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;24X-DAH-PRESOV-8;A05;International;D.A.H., s. r. o. Presov;DAH-PRESOV;2011-03-11 00:00:00.0000000;NULL;SK;;SK2020521668;Trade Responsible Party;NULL;NULL;0;3
47776;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;24X-DALKIA-IND-4;A05;International;Dalkia Industry Ziar nad Hronom, a.s.;DI-ZH-SK;2009-11-24 00:00:00.0000000;NULL;SK;;SK2022583783;Trade Responsible Party;NULL;NULL;0;3
47777;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;24X-DARD-SRO-013;A05;International;DARD, spol. s r.o.;DARD;2014-11-10 00:00:00.0000000;NULL;SK;;SK2020275906;Trade Responsible Party;NULL;NULL;0;3
47778;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;24XDELTA-EL-SK-4;A05;International;Delta Electronics (Slovakia) s.r.o.;DELTA_EL_SK;2015-06-11 00:00:00.0000000;NULL;SK;;SK2022215371;Trade Responsible Party;NULL;NULL;0;3
47779;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;24X-DG-ENERGY--L;A05;International;DG-energy, a.s.;DG-ENERGY;2009-10-27 00:00:00.0000000;NULL;SK;;SK2022784687;Market Operator;NULL;NULL;0;3
47780;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;24X-DIVKO-SRO--Y;A05;International;DIVKO, s.r.o.;DIVKO-SRO;2013-06-24 00:00:00.0000000;NULL;SK;;SK2020466514;Trade Responsible Party;NULL;NULL;0;3
47781;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;24X-DREVOMAT---6;A05;International;E-is-W s.r.o.;E-IS-W;2012-08-15 00:00:00.0000000;NULL;SK;;SK2020510228;Trade Responsible Party;NULL;NULL;0;3
47782;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;24X-DROWN------N;A05;International;DROWN, s.r.o;DROWN;2016-10-18 00:00:00.0000000;NULL;SK;;SK2020277468;Electricity Trading;NULL;NULL;0;3
47783;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;24XDSO---------Q;A05;International;Duslo, a.s.;DUSLO;2016-10-18 00:00:00.0000000;NULL;SK;;SK2020374279;Function Missing;NULL;NULL;0;3
47784;2019-04-01 09:26:51.2053104 +00:00;2019-07-09 06:00:19.4637824 +00:00;24X-DTEKTRADINGH;A05;International;DTEK TRADING LLC;DTEK-TRADING;2018-12-05 00:00:00.0000000;NULL;UA;;365119305625;Trade Responsible Party;NULL;NULL;1;3
47785;2019-04-01 09:26:51.2053104 +00:00;2019-08-27 06:00:10.4859638 +00:00;24X-EASTENERGO-C;A05;International;EASTENERGO LLC;EASTENERGO;2010-01-14 00:00:00.0000000;NULL;UA;;NULL;Trade Responsible Party;NULL;NULL;1;3
47786;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;24X-ECO-ENERGY-B;A05;International;Eco Energy s.r.o.;ENERGY_ALLIANCE;2014-02-13 00:00:00.0000000;NULL;SK;;NULL;Trade Responsible Party;NULL;NULL;0;3
47787;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;24X-ECONNECT---Z;A05;International;e.connect s.r.o.;ECONNECT;2012-05-29 00:00:00.0000000;NULL;SK;;SK2023145542;Trade Responsible Party;NULL;NULL;0;3
47788;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;24X-EDF-TL-OZ--7;A05;International;EDF Trading Limited-organizacna zlozka;EDF-SK;2009-08-06 00:00:00.0000000;NULL;SK;;NULL;Trade Responsible Party;NULL;NULL;0;3
47789;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;24X-EDS-INT-SK-9;A05;International;EDS International SK;EDS_SK;2013-10-14 00:00:00.0000000;NULL;SK;;NULL;Trade Responsible Party;NULL;NULL;0;3
47790;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;24XCREATIVE-SC-B;A05;International;Creative Scream s. r. o.;CREATIVE-SCREAM;2011-03-11 00:00:00.0000000;NULL;SK;;SK2020125855;Trade Responsible Party;NULL;NULL;0;3
47791;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;24XEEZCZARNOVICQ;A05;International;Energy Edge ZC s.r.o.;EEZC-ZARNOVICA;2013-05-13 00:00:00.0000000;NULL;SK;;SK2022960632;Trade Responsible Party;NULL;NULL;0;3
47792;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;24X-CONT-ENERGOJ;A05;International;CONTROL ENERGO spol. s r.o.;CE;2016-10-18 00:00:00.0000000;NULL;SK;;SK2021769112;Function Missing;NULL;NULL;0;3
47793;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;24XCOAL-ENER-OZM;A05;International;Coal Energy, a.s. organizacna zlozka;COAL-ENER-OZ;2016-10-18 00:00:00.0000000;NULL;SK;;SK2021900023;Electricity Trader (Sk: Obchodnă­Â­K S Elektrickou Energiou);27XCOAL-ENERGY-P;NULL;0;3
47794;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;24X-BICORN-SK--K;A05;International;BICORN SK, s.r.o.;BICORN-SK;2010-02-25 00:00:00.0000000;NULL;SK;;SK2022811549;Trade Responsible Party;NULL;NULL;0;3
47795;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;24X-BIONERGY-1-5;A05;International;BIONERGY, a. s.;BIONERGY;2011-03-21 00:00:00.0000000;NULL;SK;;SK2022938863;Trade Responsible Party;NULL;NULL;0;3
47796;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;24X-BMENERGYSR-F;A05;International;BM Energy s.r.o.;BMENERGY;2015-02-18 00:00:00.0000000;NULL;SK;;SK2023838971;Trade Responsible Party;NULL;NULL;0;3
47797;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;24X-BONFIGLIOLIT;A05;International;BONFIGLIOLI s.r.o.;BSK;2009-08-05 00:00:00.0000000;NULL;SK;;SK2021942802;Trade Responsible Party;NULL;NULL;0;3
47798;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;24X-BP-TRADING-M;A05;International;B.E.K. Group s. r. o.;BEK-GROUP;2010-11-27 00:00:00.0000000;NULL;SK;;SK2022824584;Trade Responsible Party;NULL;NULL;0;3
47799;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;24X-BTS--------U;A05;International;Letisko M. R. Stefanika - Airport Bratislava, a. s. (BTS);BTS;2013-05-23 00:00:00.0000000;NULL;SK;;SK2021812683;Trade Responsible Party;NULL;NULL;0;3
47800;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;24XBUCINAZVOLENQ;A05;International;BUCINA ZVOLEN, a. s.;BUCINA-ZVOLEN;2013-06-15 00:00:00.0000000;NULL;SK;;SK2020067819;Trade Responsible Party;NULL;NULL;0;3
47801;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;24X-BUKOCEL-SK-K;A05;International;BUKOCEL, a.s.;BKC-SK;2008-11-26 00:00:00.0000000;NULL;SK;;SK2020000147;Trade Responsible Party;NULL;NULL;0;3
47802;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;24X-BUKOZA-ENERE;A05;International;BUKOZA ENERGO, a.s.;BE-SK;2009-11-24 00:00:00.0000000;NULL;SK;;SK2022491471;Trade Responsible Party;NULL;NULL;0;3
47803;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;24X-BZ-TEZ-----J;A05;International;PJSC Bilotserkivska TEC;BZ_TEZ;2012-04-18 00:00:00.0000000;NULL;UA;;306648310277;Trade Responsible Party;NULL;NULL;0;3
47804;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;24X-CARBOUNION-4;A05;International;CARBOUNION SLOVAKIA, spol. s.r.o.;CBUNION-SK;2017-03-22 00:00:00.0000000;NULL;SK;;N/A;Trade Responsible Party;NULL;NULL;0;3
47805;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;24X-CEROVA-1---W;A05;International;GREEN ENERGY CEROVA, s.r.o.;CEROVA-1;2013-06-24 00:00:00.0000000;NULL;SK;;SK2021581122;Trade Responsible Party;NULL;NULL;0;3
47806;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;24X-CEZ-SK-OZ--K;A05;International;CEZ, a.s. - organizacna zlozka;CEZ-SK-OZ;2016-10-18 00:00:00.0000000;NULL;SK;;SK2022047060;Electric Supply, Electricity Trading.;11XCEZ-CZ------1;NULL;0;3
47807;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;24X-CEZ-SLOV---9;A05;International;CEZ Slovensko, s.r.o.;CEZ-SLOVENSKO;2016-10-18 00:00:00.0000000;NULL;SK;;SK2022414075;Electricity Trading;NULL;NULL;0;3
47808;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;24X-CHEMES-AS--X;A05;International;CHEMES, a.s. Humenne;CHEMES-SK;2008-12-23 00:00:00.0000000;NULL;SK;;SK2020511141;Trade Responsible Party;NULL;NULL;0;3
47809;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;24X-CHIRANA-PE-8;A05;International;CHIRANA-PREMA Energetika s. r. o.;CHPE;2010-06-10 00:00:00.0000000;NULL;SK;;SK2020180921;Trade Responsible Party;NULL;NULL;0;3
47810;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;24X-CI-BU-PRA--T;A05;International;CI.BU.PRA. s.r.o.;CI-BU-PRA-SK;2009-11-16 00:00:00.0000000;NULL;SK;;SK2022539915;Trade Responsible Party;NULL;NULL;0;3
47811;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;24X-CLEAN-ET---B;A05;International;CLEAN ENERGY TRADE s.r.o.;CLEANENERGY;2012-03-15 00:00:00.0000000;NULL;SK;;SK2023128349;Trade Responsible Party;NULL;NULL;0;3
47812;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;24X-CMEU-POWER-I;A05;International;CM European Power Slovakia, s.r.o.;CMEPS-SK;2009-03-06 00:00:00.0000000;NULL;SK;;SK2022683883;Trade Responsible Party;NULL;NULL;0;3
47813;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;24X-CONECTTRADEF;A05;International;CONECT TRADE, s.r.o.;CONECTTRADE;2016-10-18 00:00:00.0000000;NULL;SK;;SK2022112653;Electricity Trading Company;NULL;NULL;0;3
47814;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;24XEFT-SLOVAKIAH;A05;International;EFT Slovakia s.r.o.;EFT-SLOVAKIA;2016-10-18 00:00:00.0000000;NULL;SK;;SK2022212951;Electricity Trading;NULL;NULL;0;3
47815;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;24X-EGL-SK-----D;A05;International;EGL Slovensko s.r.o.;EGL-SK;2007-12-21 00:00:00.0000000;NULL;SK;;SK2020765244;Market Operator;NULL;NULL;0;3
47816;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;24X-EIP--------Y;A05;International;ENERGYINVESTPROJECT LTD;EIP;2018-12-14 00:00:00.0000000;NULL;UA;;346337820301;Trade Responsible Party;NULL;NULL;0;3
47817;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;24X-ENVIROCHEM-E;A05;International;ENVIROCHEM Slovakia, s.r.o.;ENVI;2016-10-18 00:00:00.0000000;NULL;SK;;SK2021792058;Wholesaler With Power Fuel (Velkoobchodnik S Pohonnymi Hmotami);NULL;NULL;0;3
47818;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;24XENVIRONMENTAN;A05;International;Environmental s.r.o.;ENVIRONMENTAL;2016-10-18 00:00:00.0000000;NULL;SK;;SK2020289579;Function Missing;NULL;NULL;0;3
47819;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;24XENWOX-EN-SK-0;A05;International;ENWOX-ENERGY Slovakia, s.r.o.;ENWOX-ENERGY-SR;2014-10-10 00:00:00.0000000;NULL;SK;;2024134838;Trade Responsible Party;NULL;NULL;0;3
47820;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;24X-EON-ELEKTR-I;A05;International;E.ON Elektrarne, s. r. o.;EON-ELEKTRARNE;2010-12-28 00:00:00.0000000;NULL;SK;;SK2021542259;Trade Responsible Party;NULL;NULL;0;3
47821;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;24XEON-H-SK----P;A05;International;E.ON Energy Trading AG, organizacna zlozka;EON-OZ;2008-12-02 00:00:00.0000000;NULL;SK;;NULL;Trade Responsible Party;NULL;NULL;0;3
47822;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;24X-EP-GROUP---F;A05;International;EP GROUP s.r.o.;EP-GROUP;2012-06-06 00:00:00.0000000;NULL;SK;;SK2022189433;Trade Responsible Party;NULL;NULL;0;3
47823;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;24XE-POWER-SUP-S;A05;International;E-POWER SUPPLY s.r.o.;E-POWERSUPPLY;2017-03-23 00:00:00.0000000;NULL;SK;;SK2120158986;NULL;NULL;NULL;0;3
47824;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;24X-ERUTRADING-O;A05;International;LIMITED LIABILITY COMPANY ERU TRADING;ERUTRADING;2016-06-27 00:00:00.0000000;NULL;UA;;10000000216478;Trade Responsible Party;NULL;NULL;0;3
47825;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;24X-ESSENT-TI--J;A05;International;Essent Trading International S.A.-organizacna zlozka;ESSENT-SK;2009-02-17 00:00:00.0000000;NULL;SK;;SK2022549155;Trade Responsible Party;12XESSENT-TRADI1;NULL;0;3
47826;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;24X-ETENERGIE--B;A05;International;e&t Energie Handelsgesellschaft m.b.H.-organizacna zlozka;ET-ENERGIE-OZ;2008-02-04 00:00:00.0000000;NULL;SK;;SK2022447658;Market Operator;NULL;NULL;0;3
47827;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;24X-EUROLINEUA-8;A05;International;LLC Joint Ukrainian-Czech Enterprise EUROLINE;EUROLINE;2016-09-26 00:00:00.0000000;NULL;UA;;5407752126558;Trade Responsible Party;NULL;NULL;0;3
47828;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;24X-EUROPA-S-C-2;A05;International;Europa SC, a. s.;EUROPA-S-C;2010-02-22 00:00:00.0000000;NULL;SK;;SK2022296969;Trade Responsible Party;NULL;NULL;0;3
47829;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;24X-EURO-POWER-F;A05;International;EURO POWER s.r.o.;EUROPOWER;2016-10-18 00:00:00.0000000;NULL;SK;;SK2021705829;Elektricity Trader;NULL;NULL;0;3
47830;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;24X-EXEN-------M;A05;International;EXEN s.r.o.;EXEN;2016-10-18 00:00:00.0000000;NULL;SK;;SK2020061747;Electric Supply;NULL;NULL;0;3
47831;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;24X-EZPADAOZ-SKP;A05;International;EZPADA s.r.o., organizacna zlozka;EZPADA;2016-10-18 00:00:00.0000000;NULL;SK;;SK2021983458;Electricity Trader (Obchodnik S Elektrickou Energiou).;11XEZPADAHANDELC;NULL;0;3
47832;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;24X-EZPADA-SVK-0;A05;International;Ezpada AG - organizacna zlozka zahranicnej osoby;EZPADASLOVAKIA;2017-11-22 00:00:00.0000000;NULL;SK;;CH110624390;NULL;18XEZPAD-12345-T;NULL;0;3
47833;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;24X-FARIO------F;A05;International;FARIO s.r.o.;FARIO-SRO;2012-05-12 00:00:00.0000000;NULL;SK;;SK2023051096;Trade Responsible Party;NULL;NULL;0;3
47834;2019-04-01 09:26:51.2053104 +00:00;2019-05-22 07:25:38.9944498 +00:00;24X-FEANOVOSVITZ;A05;International;Foreign Economic association ''Novosvit'';FEA_NOVOSTVIT;2019-03-08 00:00:00.0000000;2019-05-08 00:00:00.0000000;UA;;200056885;Trade Responsible Party;NULL;NULL;1;3
47835;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;24X-FORABLE-SK-L;A05;International;Forable s.r.o.;FORABLE;2018-05-17 00:00:00.0000000;NULL;SK;;SK2120463675;NULL;NULL;NULL;0;3
47836;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;24X-ENTRADE-SK-9;A05;International;Atel Slovensko s.r.o.;ATEL-SLOVENSKO;2016-10-18 00:00:00.0000000;NULL;SK;;SK2021667901;Energy Trading Company;11XENTRADEPOWER5;NULL;0;3
47837;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;24X-ENREX-SRO-1M;A05;International;Enrex s.r.o.;ENREX;2016-12-02 00:00:00.0000000;NULL;SK;;SK2023443378;NULL;NULL;NULL;0;3
47838;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;24X-ENE-TEP-SK-1;A05;International;ENE-TEP, a.s.;ENE-TEP;2017-05-13 00:00:00.0000000;NULL;SK;;SK2022406870;NULL;NULL;NULL;0;3
47839;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;24XENERGYSUPPLI1;A05;International;ENERGY SUPPLIER NO. 1, a. s.;ENERGY-SUPPLIER;2013-05-09 00:00:00.0000000;NULL;SK;;SK2023249855;Trade Responsible Party;NULL;NULL;0;3
47840;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;24X-EKENOLL-UA-3;A05;International;EK ENOLL LTD;ENOLL;2016-01-07 00:00:00.0000000;NULL;UA;;381571320324;Trade Responsible Party;NULL;NULL;0;3
47841;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;24XEKO-SALMO-P-5;A05;International;Eko-Salmo Plus, s.r.o.;EKO-SALMO_PLUS;2014-04-14 00:00:00.0000000;NULL;SK;;NULL;Trade Responsible Party;NULL;NULL;0;3
47842;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;24XELECTRA-SK--H;A05;International;ELECTRA Deutschland GmbH, organizacna zlozka;ELEC-DEU-SK1;2008-02-19 00:00:00.0000000;NULL;SK;;SK2022504451;Market Operator;11XELECTRA-DE--T;NULL;0;3
47843;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;24XELECTRA-SLOVM;A05;International;ELECTRA Slovakia s.r.o.;ELECTRA-SLOVAKIA;2016-10-18 00:00:00.0000000;NULL;SK;;SK2022091346;Electricity Trading, Services For Pse Electra Group.;19XPSEELECTRAPLN;NULL;0;3
47844;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;24X-ELGAS-SRO--C;A05;International;ELGAS, s. r. o.;ELGAS-SRO;2010-06-07 00:00:00.0000000;NULL;SK;;SK2021518719;Trade Responsible Party;NULL;NULL;0;3
47845;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;24X-ELNORD-SLO-H;A05;International;ENERGA Slovakia s.r.o.;ENERGA-SLOVAKIA;2012-08-15 00:00:00.0000000;NULL;SK;;SK2022199410;Trade Responsible Party;19XPL-ELNORD-TRX;NULL;0;3
47846;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;24XENASLOVAKIA-Y;A05;International;Energy Alliance Slovakia s.r.o.;ENASLOVAKIA;2016-10-18 00:00:00.0000000;NULL;SK;;SK2021826642;Electricity Trader (Sk: Obchod S Elektrickou Energiou);11XENA---------T;NULL;0;3
47847;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;24X-ENEL-OZ----I;A05;International;Enel Trade S.p.A. organizacna zlozka;ENEL-TRADE-SK;2009-08-05 00:00:00.0000000;NULL;SK;;NULL;Trade Responsible Party;NULL;NULL;0;3
47848;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;24X-ENERGIE-2--L;A05;International;Energie2, a. s.;ENERGIE2;2011-06-27 00:00:00.0000000;NULL;SK;;SK2023235225;Trade Responsible Party;NULL;NULL;0;3
47849;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;24X-FTVE2------F;A05;International;FTVE 2 s.r.o.;FTVE2;2012-05-29 00:00:00.0000000;NULL;SK;;SK2023137578;Trade Responsible Party;NULL;NULL;0;3
47850;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;24XENERGO-ODBYT5;A05;International;ENERGO ODBYT, s.r.o.;ENERGO-ODBYT;2016-10-18 00:00:00.0000000;NULL;SK;;SK2020411811;Gas And Electricity Trading;NULL;NULL;0;3
47851;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;24X-ENERGOSAM--J;A05;International;ENERGOSAM, s. r. o.;ENERGOSAM;2010-06-10 00:00:00.0000000;NULL;SK;;2020189534;Trade Responsible Party;NULL;NULL;0;3
47852;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;24XENERGOSERVISL;A05;International;ENERGOSERVIS, s.r.o.;ENERGOSERVIS;2013-04-13 00:00:00.0000000;NULL;SK;;SK2021469956;Trade Responsible Party;NULL;NULL;0;3
47853;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;24X-ENERGO-SOL-T;A05;International;Energo Solutions, s.r.o.;ENERGOSOLUTIONS;2016-10-18 00:00:00.0000000;NULL;SK;;SK2021512823;Elektricity Trader (Sk: N8Kup A Predaj Elektriny);NULL;NULL;0;3
47854;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;24XENERGOSVITP-9;A05;International;ERU Trading;ERU_TRADING;2015-01-28 00:00:00.0000000;NULL;UA;;243306820386;Trade Responsible Party;NULL;NULL;0;3
47855;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;24X-ENERGOTRADEF;A05;International;ENERGOTRADE s.r.o.;ENERGOTRADE;2016-10-18 00:00:00.0000000;NULL;SK;;SK2021739214;Elektricity Trader (Sk: Obchod S Elektrickou Energiou).;NULL;NULL;0;3
47856;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;24XENERGOTRENS-O;A05;International;ENERGOTRENS, s. r. o.;ENERGOTRENS;2010-10-21 00:00:00.0000000;NULL;SK;;SK2020175080;Trade Responsible Party;NULL;NULL;0;3
47857;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;24X-ENERGOZBUT-Z;A05;International;ENERGY COMPANY ENERGOZBUT;LLC-EC-ENZB;2016-12-02 00:00:00.0000000;NULL;UA;;36125566;NULL;NULL;NULL;0;3
47858;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;24X-ENERGYEURO-N;A05;International;Energy Europe SE;ENERGY-EUROPE;2014-02-19 00:00:00.0000000;NULL;SK;;NULL;Trade Responsible Party;NULL;NULL;0;3
47859;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;24X-ENERGY-ONE-4;A05;International;ENERGY ONE, s.r.o.;ENERGYONE;2015-01-12 00:00:00.0000000;NULL;SK;;SK2020333612;Trade Responsible Party;NULL;NULL;0;3
47860;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;24X-ENERGO-P-SK7;A05;International;Energo Partners Slovakia, s.r.o.;ENERGOPARTNERS;2016-10-18 00:00:00.0000000;NULL;SK;;SK2022071370;Electricity Trading;NULL;NULL;0;3
47861;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;24X-BELMON-123-Q;A05;International;Belmon, s. r. o.;BELMON;2011-05-06 00:00:00.0000000;NULL;SK;;SK2022354499;Trade Responsible Party;NULL;NULL;0;3
47862;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;24X-REVA-ENERG-G;A05;International;REVA ENERGO s.r.o.;REVA-ENERGO;2010-10-21 00:00:00.0000000;NULL;SK;;SK2020217551;Trade Responsible Party;NULL;NULL;0;3
47863;2019-04-01 09:26:51.2053104 +00:00;2019-08-06 06:00:18.3390387 +00:00;24X-RPS--------U;A05;International;REAL POWER SUPPLY LTD.;RPS;2012-01-25 00:00:00.0000000;NULL;UA;;NULL;Trade Responsible Party;NULL;NULL;1;3
